#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0   160062    0.800    1.386    0.466   137639    4.146
       1    28828    0.144    1.373    0.382     8616    3.410
       2     9758    0.049    1.574    0.479    28264    3.399
