#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0   141734    0.709    1.237    0.323   117943    4.666
       1    38734    0.194    1.300    0.333    18217    3.520
       2    11503    0.058    2.670    0.935    56124    3.247
       3      973    0.005    1.289    0.322     4757    4.122
       4      508    0.003    1.153    0.277    51900    2.922
       5      392    0.002    1.014    0.206    52432    2.856
