   0.000   2.000   0.000   3.000   0.000
  50.000   7.214   0.529   8.343   0.500
 100.000   8.966   0.576  10.434   0.503
 150.000   8.695   0.530  11.016   0.574
 200.000   8.742   0.802  10.742   0.780
 250.000   8.649   0.623  10.170   0.675
 300.000   8.058   0.679   9.523   0.652
 350.000   8.937   0.523   9.980   0.593
 400.000   8.433   0.510   9.827   0.713
 450.000   9.017   0.686  11.397   0.583
 500.000  12.093   0.735  14.418   0.676
 550.000  10.467   0.589  13.244   0.535
 600.000  10.165   0.625  13.038   0.577
 650.000  11.580   0.770  13.857   0.629
 700.000  12.165   0.673  14.781   0.479
 750.000  11.692   0.723  14.506   0.631
 800.000  11.665   0.574  14.020   0.496
 850.000  11.562   0.633  14.458   0.568
 900.000  11.560   0.589  14.317   0.556
 950.000  11.341   0.578  14.052   0.562
1000.000  10.652   0.648  13.716   0.574
