#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0   145559    0.728    2.313    0.657   114023    2.875
       1    26187    0.131    1.763    0.463    29761    3.263
       2     7211    0.036    1.303    0.298     2598    2.672
       3     1066    0.005    1.302    0.293     9372    2.855
       4      594    0.003    1.056    0.166     7640    2.758
       5      385    0.002    0.982    0.157    14647    2.846
       6      377    0.002    1.006    0.209   138717    3.269
