#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0    22923    0.115    1.828    0.414   100335    2.966
       1    19176    0.096    1.767    0.428   195435    3.515
       2     1856    0.009    1.343    0.247   127917    3.264
       3     1559    0.008    1.238    0.204    32741    3.445
       4     1505    0.008    1.279    0.244    39811    3.100
       5      696    0.003    1.125    0.144   112051    3.065
       6      654    0.003    1.106    0.179    10689    3.300
       7      531    0.003    1.078    0.193    42384    3.625
       8      474    0.002    1.099    0.155    13850    2.823
