#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0    55854    0.279    2.041    0.498   116453    2.056
       1     2532    0.013    1.421    0.297    64806    2.109
       2     1278    0.006    1.250    0.228    39272    2.415
       3      938    0.005    1.193    0.230   167621    2.764
       4      864    0.004    1.199    0.229   168565    2.392
       5      714    0.004    1.158    0.191   103081    2.167
       6      609    0.003    1.084    0.188    42781    2.349
       7      563    0.003    1.066    0.176    47861    2.537
       8      509    0.003    1.088    0.156   169470    2.801
