   0.000  25.393   0.000
  10.000  23.544   0.283
  20.000  23.182   0.263
  30.000  22.840   0.165
  40.000  22.772   0.177
  50.000  22.738   0.240
  60.000  22.722   0.191
  70.000  23.061   0.207
  80.000  23.015   0.226
  90.000  23.459   0.410
 100.000  22.768   0.241
 110.000  22.487   0.272
 120.000  22.285   0.217
 130.000  22.793   0.285
 140.000  22.587   0.320
 150.000  22.821   0.184
 160.000  23.123   0.165
 170.000  23.201   0.147
 180.000  23.229   0.150
 190.000  23.130   0.241
 200.000  22.995   0.167
 210.000  23.136   0.144
 220.000  23.176   0.157
 230.000  23.198   0.132
 240.000  23.278   0.121
 250.000  23.056   0.192
 260.000  23.062   0.259
 270.000  23.247   0.135
 280.000  23.323   0.140
 290.000  23.257   0.144
 300.000  23.199   0.125
 310.000  23.238   0.133
 320.000  23.224   0.137
 330.000  23.244   0.127
 340.000  23.119   0.196
 350.000  23.164   0.146
 360.000  23.212   0.134
 370.000  23.192   0.142
 380.000  23.168   0.135
 390.000  23.010   0.167
 400.000  23.250   0.162
 410.000  23.828   0.155
 420.000  23.251   0.135
 430.000  23.244   0.125
 440.000  23.340   0.144
 450.000  23.277   0.139
 460.000  23.289   0.152
 470.000  23.460   0.146
 480.000  23.502   0.151
 490.000  23.142   0.132
 500.000  23.322   0.138
