   0.000  25.067   0.000
  10.000  23.689   0.405
  20.000  23.084   0.175
  30.000  21.625   0.576
  40.000  19.764   0.294
  50.000  19.438   0.279
  60.000  20.059   0.271
  70.000  19.536   0.237
  80.000  19.814   0.237
  90.000  19.390   0.285
 100.000  19.795   0.219
 110.000  19.397   0.249
 120.000  19.055   0.166
 130.000  18.846   0.187
 140.000  18.953   0.221
 150.000  19.723   0.233
 160.000  19.978   0.344
 170.000  20.167   0.242
 180.000  20.067   0.210
 190.000  19.457   0.276
 200.000  19.520   0.287
 210.000  19.867   0.248
 220.000  20.123   0.251
 230.000  19.916   0.321
 240.000  19.375   0.253
 250.000  20.227   0.199
 260.000  20.108   0.192
 270.000  20.104   0.196
 280.000  20.202   0.214
 290.000  20.570   0.187
 300.000  20.231   0.188
 310.000  20.515   0.189
 320.000  20.035   0.220
 330.000  19.877   0.222
 340.000  19.639   0.278
 350.000  19.847   0.295
 360.000  19.841   0.277
 370.000  20.010   0.237
 380.000  20.278   0.239
 390.000  20.133   0.305
 400.000  20.330   0.227
 410.000  20.287   0.262
 420.000  19.932   0.168
 430.000  19.008   0.362
 440.000  18.609   0.202
 450.000  18.899   0.219
 460.000  19.182   0.233
 470.000  19.441   0.372
 480.000  18.982   0.339
 490.000  19.251   0.294
 500.000  20.130   0.264
