   0.000  24.950   0.000
  10.000  24.354   0.190
  20.000  24.147   0.170
  30.000  24.214   0.175
  40.000  24.532   0.158
  50.000  24.594   0.171
  60.000  24.342   0.136
  70.000  24.252   0.119
  80.000  24.222   0.114
  90.000  24.421   0.171
 100.000  24.568   0.118
 110.000  24.554   0.121
 120.000  24.630   0.125
 130.000  24.615   0.119
 140.000  24.375   0.144
 150.000  24.427   0.149
 160.000  24.524   0.153
 170.000  24.403   0.149
 180.000  24.413   0.143
 190.000  24.420   0.158
 200.000  24.471   0.161
 210.000  24.449   0.160
 220.000  24.437   0.150
 230.000  24.456   0.180
 240.000  24.557   0.158
 250.000  24.412   0.166
 260.000  24.301   0.150
 270.000  24.319   0.194
 280.000  24.439   0.177
 290.000  24.516   0.132
 300.000  24.437   0.164
 310.000  24.906   0.197
 320.000  24.320   0.229
 330.000  24.270   0.190
 340.000  24.153   0.210
 350.000  23.852   0.168
 360.000  23.993   0.148
 370.000  24.081   0.191
 380.000  24.326   0.131
 390.000  24.318   0.133
 400.000  24.300   0.131
 410.000  24.348   0.146
 420.000  24.308   0.173
 430.000  24.333   0.155
 440.000  24.201   0.182
 450.000  24.247   0.163
 460.000  24.414   0.150
 470.000  24.224   0.140
 480.000  24.284   0.146
 490.000  24.370   0.145
 500.000  24.354   0.131
