   0.000  24.713   0.000
  10.000  22.234   0.252
  20.000  21.512   0.341
  30.000  21.123   0.292
  40.000  21.559   0.465
  50.000  21.458   0.327
  60.000  21.692   0.286
  70.000  20.740   0.350
  80.000  20.826   0.379
  90.000  21.030   0.290
 100.000  21.843   0.281
 110.000  21.268   0.278
 120.000  21.192   0.332
 130.000  20.942   0.283
 140.000  20.812   0.316
 150.000  21.135   0.356
 160.000  20.657   0.270
 170.000  20.570   0.372
 180.000  20.425   0.476
 190.000  20.352   0.249
 200.000  20.086   0.453
 210.000  21.034   0.321
 220.000  21.218   0.331
 230.000  21.412   0.386
 240.000  21.766   0.323
 250.000  21.184   0.337
 260.000  21.625   0.255
 270.000  21.280   0.337
 280.000  20.771   0.328
 290.000  21.141   0.406
 300.000  21.643   0.332
 310.000  20.553   0.435
 320.000  20.084   0.469
 330.000  19.954   0.295
 340.000  19.988   0.366
 350.000  19.681   0.393
 360.000  19.881   0.368
 370.000  19.575   0.270
 380.000  19.525   0.233
 390.000  20.232   0.351
 400.000  20.841   0.362
 410.000  19.782   0.323
 420.000  20.567   0.367
 430.000  20.897   0.484
 440.000  20.423   0.269
 450.000  20.177   0.243
 460.000  19.761   0.291
 470.000  20.283   0.356
 480.000  20.036   0.388
 490.000  18.680   0.384
 500.000  19.241   0.300
