   0.000  24.945   0.000
  10.000  23.643   0.229
  20.000  23.211   0.131
  30.000  23.155   0.137
  40.000  22.980   0.136
  50.000  23.030   0.161
  60.000  23.194   0.150
  70.000  23.214   0.152
  80.000  23.238   0.155
  90.000  23.512   0.153
 100.000  23.346   0.181
 110.000  23.254   0.183
 120.000  23.184   0.159
 130.000  22.947   0.173
 140.000  23.102   0.169
 150.000  23.219   0.165
 160.000  23.167   0.179
 170.000  23.199   0.153
 180.000  23.197   0.156
 190.000  23.211   0.124
 200.000  23.312   0.142
 210.000  23.255   0.127
 220.000  23.316   0.143
 230.000  23.240   0.136
 240.000  23.036   0.193
 250.000  23.353   0.165
 260.000  23.248   0.128
 270.000  23.281   0.132
 280.000  23.214   0.140
 290.000  23.251   0.154
 300.000  23.252   0.119
 310.000  23.277   0.121
 320.000  23.265   0.144
 330.000  23.073   0.157
 340.000  23.091   0.166
 350.000  22.974   0.137
 360.000  22.960   0.147
 370.000  23.196   0.172
 380.000  23.058   0.186
 390.000  23.171   0.195
 400.000  23.017   0.132
 410.000  22.999   0.138
 420.000  23.130   0.164
 430.000  23.207   0.158
 440.000  23.445   0.153
 450.000  23.205   0.169
 460.000  23.076   0.230
 470.000  23.386   0.149
 480.000  23.046   0.151
 490.000  23.244   0.129
 500.000  23.211   0.133
