   0.000  25.629   0.000
  10.000  23.174   0.484
  20.000  22.928   0.341
  30.000  22.942   0.227
  40.000  23.265   0.326
  50.000  22.578   0.348
  60.000  21.147   0.301
  70.000  21.117   0.323
  80.000  20.527   0.427
  90.000  21.676   0.589
 100.000  22.295   0.223
 110.000  22.109   0.320
 120.000  21.002   0.386
 130.000  21.264   0.284
 140.000  20.685   0.335
 150.000  19.090   0.198
 160.000  21.080   0.382
 170.000  21.485   0.301
 180.000  21.252   0.202
 190.000  22.214   0.324
 200.000  20.779   0.704
 210.000  19.630   0.396
 220.000  21.500   0.295
 230.000  21.618   0.249
 240.000  21.599   0.204
 250.000  22.086   0.333
 260.000  20.920   0.526
 270.000  20.797   0.282
 280.000  21.156   0.231
 290.000  20.842   0.215
 300.000  21.077   0.215
 310.000  21.056   0.419
 320.000  20.629   0.294
 330.000  21.239   0.328
 340.000  21.607   0.156
 350.000  21.624   0.275
 360.000  21.708   0.354
 370.000  21.340   0.211
 380.000  21.882   0.235
 390.000  21.511   0.327
 400.000  21.312   0.215
 410.000  20.804   0.208
 420.000  21.129   0.196
 430.000  21.283   0.206
 440.000  21.146   0.218
 450.000  21.525   0.226
 460.000  21.416   0.281
 470.000  20.543   0.309
 480.000  21.374   0.254
 490.000  21.921   0.201
 500.000  21.749   0.228
