   0.000  26.480   0.000
  10.000  23.482   0.619
  20.000  22.247   0.345
  30.000  21.746   0.247
  40.000  21.530   0.270
  50.000  21.376   0.309
  60.000  21.504   0.437
  70.000  22.270   0.401
  80.000  21.766   0.272
  90.000  21.080   0.319
 100.000  20.700   0.188
 110.000  20.898   0.232
 120.000  20.279   0.222
 130.000  20.466   0.235
 140.000  20.611   0.393
 150.000  19.573   0.261
 160.000  19.843   0.265
 170.000  19.981   0.201
 180.000  19.938   0.222
 190.000  20.243   0.297
 200.000  20.661   0.512
 210.000  21.440   0.321
 220.000  21.614   0.456
 230.000  20.613   0.515
 240.000  21.375   0.298
 250.000  21.423   0.285
 260.000  22.548   0.368
 270.000  21.669   0.940
 280.000  19.459   0.422
 290.000  18.411   0.228
 300.000  17.982   0.183
 310.000  18.209   0.177
 320.000  18.739   0.318
 330.000  19.139   0.279
 340.000  18.522   0.174
 350.000  18.745   0.181
 360.000  18.610   0.274
 370.000  18.684   0.182
 380.000  18.289   0.235
 390.000  18.400   0.267
 400.000  19.522   0.199
 410.000  18.981   0.231
 420.000  18.671   0.230
 430.000  19.155   0.228
 440.000  18.792   0.199
 450.000  19.156   0.274
 460.000  19.910   0.221
 470.000  19.562   0.187
 480.000  19.360   0.231
 490.000  19.385   0.198
 500.000  19.026   0.200
