   0.000  26.123   0.000
  10.000  21.775   0.846
  20.000  21.233   0.285
  30.000  20.997   0.308
  40.000  22.236   0.302
  50.000  22.008   0.552
  60.000  19.487   0.227
  70.000  20.036   0.253
  80.000  20.926   0.342
  90.000  20.755   0.150
 100.000  20.724   0.217
 110.000  20.065   0.177
 120.000  19.885   0.196
 130.000  20.132   0.208
 140.000  20.341   0.261
 150.000  20.643   0.323
 160.000  20.773   0.202
 170.000  20.069   0.383
 180.000  18.746   0.383
 190.000  18.162   0.211
 200.000  17.985   0.268
 210.000  17.567   0.163
 220.000  17.624   0.146
 230.000  17.593   0.153
 240.000  17.529   0.157
 250.000  18.035   0.181
 260.000  17.854   0.190
 270.000  17.934   0.135
 280.000  18.170   0.218
 290.000  17.959   0.135
 300.000  18.186   0.178
 310.000  18.513   0.309
 320.000  19.206   0.203
 330.000  18.555   0.215
 340.000  18.850   0.276
 350.000  19.284   0.340
 360.000  19.161   0.352
 370.000  20.112   0.303
 380.000  19.713   0.247
 390.000  19.794   0.186
 400.000  19.430   0.177
 410.000  19.641   0.295
 420.000  19.521   0.219
 430.000  19.353   0.209
 440.000  19.674   0.318
 450.000  20.280   0.246
 460.000  20.009   0.202
 470.000  20.238   0.246
 480.000  19.580   0.204
 490.000  19.402   0.200
 500.000  20.322   0.203
