   0.000  25.614   0.000
  10.000  22.918   0.427
  20.000  22.613   0.306
  30.000  22.132   0.451
  40.000  22.189   0.303
  50.000  22.496   0.345
  60.000  23.548   0.304
  70.000  22.227   0.258
  80.000  22.578   0.243
  90.000  22.290   0.275
 100.000  22.625   0.326
 110.000  22.363   0.326
 120.000  22.133   0.520
 130.000  21.441   0.533
 140.000  22.509   0.248
 150.000  22.133   0.290
 160.000  22.938   0.246
 170.000  22.331   0.449
 180.000  21.404   0.378
 190.000  21.475   0.292
 200.000  21.833   0.379
 210.000  20.681   0.305
 220.000  22.027   0.257
 230.000  20.207   0.580
 240.000  19.787   0.383
 250.000  19.269   0.160
 260.000  19.367   0.166
 270.000  19.527   0.215
 280.000  19.645   0.245
 290.000  19.439   0.196
 300.000  18.911   0.212
 310.000  18.529   0.196
 320.000  18.889   0.237
 330.000  18.540   0.153
 340.000  18.787   0.188
 350.000  18.700   0.171
 360.000  18.810   0.160
 370.000  18.851   0.156
 380.000  18.852   0.206
 390.000  18.952   0.241
 400.000  20.713   0.474
 410.000  19.758   0.525
 420.000  18.558   0.208
 430.000  18.281   0.207
 440.000  18.274   0.188
 450.000  18.125   0.158
 460.000  18.263   0.169
 470.000  18.247   0.154
 480.000  18.354   0.176
 490.000  18.283   0.183
 500.000  18.185   0.165
