   0.000  24.571   0.000
  10.000  23.714   0.336
  20.000  23.147   0.278
  30.000  22.994   0.290
  40.000  24.324   0.344
  50.000  23.817   0.199
  60.000  23.697   0.215
  70.000  23.360   0.286
  80.000  23.991   0.254
  90.000  23.899   0.180
 100.000  24.248   0.219
 110.000  23.742   0.242
 120.000  23.678   0.276
 130.000  22.875   0.245
 140.000  23.400   0.219
 150.000  23.323   0.161
 160.000  23.860   0.245
 170.000  23.950   0.219
 180.000  23.546   0.340
 190.000  22.793   0.238
 200.000  21.748   0.413
 210.000  20.957   0.345
 220.000  21.221   0.254
 230.000  21.558   0.151
 240.000  22.049   0.340
 250.000  22.698   0.223
 260.000  22.474   0.500
 270.000  21.539   0.340
 280.000  21.122   0.155
 290.000  20.680   0.193
 300.000  20.670   0.267
 310.000  20.910   0.187
 320.000  21.051   0.202
 330.000  20.653   0.219
 340.000  19.823   0.258
 350.000  19.453   0.415
 360.000  19.859   0.238
 370.000  19.338   0.312
 380.000  19.391   0.230
 390.000  19.377   0.245
 400.000  19.700   0.308
 410.000  19.221   0.182
 420.000  19.234   0.242
 430.000  19.222   0.283
 440.000  19.416   0.313
 450.000  19.158   0.190
 460.000  19.161   0.194
 470.000  19.610   0.339
 480.000  19.447   0.323
 490.000  19.222   0.251
 500.000  19.170   0.221
