   0.000  26.118   0.000
  10.000  23.792   0.345
  20.000  23.949   0.295
  30.000  23.352   0.223
  40.000  23.395   0.241
  50.000  22.777   0.334
  60.000  23.777   0.176
  70.000  22.806   0.306
  80.000  22.347   0.265
  90.000  22.531   0.316
 100.000  21.997   0.426
 110.000  23.161   0.314
 120.000  22.597   0.425
 130.000  21.486   0.681
 140.000  20.124   0.164
 150.000  20.413   0.212
 160.000  20.899   0.336
 170.000  20.663   0.454
 180.000  19.861   0.216
 190.000  20.399   0.205
 200.000  21.449   0.250
 210.000  22.563   0.288
 220.000  22.836   0.181
 230.000  22.933   0.172
 240.000  23.231   0.178
 250.000  22.857   0.168
 260.000  22.840   0.179
 270.000  22.481   0.265
 280.000  23.210   0.213
 290.000  22.985   0.181
 300.000  23.437   0.171
 310.000  23.306   0.194
 320.000  23.553   0.169
 330.000  23.404   0.184
 340.000  23.232   0.229
 350.000  23.176   0.170
 360.000  23.366   0.158
 370.000  23.164   0.191
 380.000  23.228   0.279
 390.000  22.871   0.214
 400.000  22.719   0.205
 410.000  22.845   0.202
 420.000  23.075   0.269
 430.000  22.377   0.328
 440.000  22.840   0.167
 450.000  22.824   0.169
 460.000  22.871   0.174
 470.000  22.451   0.230
 480.000  22.787   0.189
 490.000  22.875   0.174
 500.000  22.956   0.205
