   0.000  26.461   0.000
  10.000  23.501   0.371
  20.000  19.003   0.429
  30.000  18.805   0.261
  40.000  18.303   0.231
  50.000  18.263   0.212
  60.000  18.313   0.197
  70.000  18.524   0.151
  80.000  18.334   0.205
  90.000  18.594   0.156
 100.000  18.458   0.174
 110.000  18.472   0.174
 120.000  18.589   0.165
 130.000  18.576   0.228
 140.000  18.456   0.295
 150.000  18.752   0.263
 160.000  18.550   0.199
 170.000  18.143   0.216
 180.000  17.888   0.250
 190.000  18.793   0.173
 200.000  18.976   0.196
 210.000  19.355   0.170
 220.000  19.239   0.183
 230.000  18.942   0.200
 240.000  18.910   0.167
 250.000  19.211   0.272
 260.000  18.866   0.193
 270.000  18.958   0.235
 280.000  18.773   0.224
 290.000  18.921   0.243
 300.000  18.798   0.341
 310.000  19.711   0.367
 320.000  19.673   0.292
 330.000  19.663   0.243
 340.000  19.839   0.340
 350.000  19.585   0.257
 360.000  19.261   0.186
 370.000  19.250   0.159
 380.000  19.360   0.202
 390.000  19.322   0.195
 400.000  17.481   0.371
 410.000  18.175   0.312
 420.000  18.366   0.227
 430.000  18.613   0.317
 440.000  18.677   0.274
 450.000  19.710   0.427
 460.000  20.198   0.310
 470.000  21.529   0.451
 480.000  19.765   0.319
 490.000  19.530   0.243
 500.000  19.088   0.183
