   0.000  25.994   0.000
  10.000  23.329   0.277
  20.000  22.983   0.263
  30.000  23.180   0.224
  40.000  23.001   0.182
  50.000  23.049   0.155
  60.000  22.828   0.199
  70.000  22.974   0.258
  80.000  21.249   0.282
  90.000  20.844   0.268
 100.000  20.637   0.147
 110.000  20.641   0.152
 120.000  20.628   0.143
 130.000  20.533   0.165
 140.000  20.912   0.261
 150.000  20.581   0.165
 160.000  19.991   0.311
 170.000  20.090   0.224
 180.000  20.618   0.242
 190.000  21.074   0.218
 200.000  20.569   0.290
 210.000  20.748   0.281
 220.000  20.635   0.146
 230.000  20.678   0.197
 240.000  20.656   0.140
 250.000  20.857   0.297
 260.000  20.863   0.313
 270.000  20.216   0.177
 280.000  20.368   0.210
 290.000  20.624   0.236
 300.000  20.615   0.165
 310.000  20.652   0.153
 320.000  20.656   0.145
 330.000  20.443   0.192
 340.000  20.324   0.255
 350.000  20.432   0.205
 360.000  20.396   0.191
 370.000  20.307   0.177
 380.000  20.595   0.213
 390.000  20.744   0.166
 400.000  20.289   0.202
 410.000  20.407   0.441
 420.000  21.093   0.330
 430.000  21.053   0.210
 440.000  21.609   0.242
 450.000  21.345   0.323
 460.000  20.536   0.306
 470.000  20.983   0.276
 480.000  21.110   0.235
 490.000  21.272   0.250
 500.000  21.230   0.303
