   0.000  25.606   0.000
  10.000  22.991   0.419
  20.000  20.321   0.446
  30.000  20.289   0.271
  40.000  20.521   0.290
  50.000  20.534   0.287
  60.000  21.828   0.516
  70.000  23.133   0.263
  80.000  22.979   0.201
  90.000  21.542   0.445
 100.000  20.965   0.315
 110.000  22.049   0.361
 120.000  21.594   0.236
 130.000  21.121   0.298
 140.000  20.591   0.167
 150.000  20.448   0.252
 160.000  20.426   0.221
 170.000  21.229   0.173
 180.000  21.350   0.238
 190.000  20.864   0.232
 200.000  20.336   0.222
 210.000  20.524   0.213
 220.000  20.391   0.319
 230.000  19.981   0.145
 240.000  20.100   0.161
 250.000  21.100   0.399
 260.000  22.114   0.319
 270.000  22.776   0.296
 280.000  22.519   0.196
 290.000  21.293   0.251
 300.000  21.196   0.299
 310.000  22.053   0.345
 320.000  21.226   0.476
 330.000  20.831   0.214
 340.000  20.915   0.167
 350.000  20.713   0.268
 360.000  20.853   0.198
 370.000  20.740   0.197
 380.000  20.402   0.173
 390.000  20.270   0.147
 400.000  20.310   0.156
 410.000  20.643   0.164
 420.000  20.650   0.168
 430.000  20.370   0.169
 440.000  20.344   0.187
 450.000  20.363   0.166
 460.000  20.296   0.218
 470.000  20.431   0.225
 480.000  19.992   0.242
 490.000  19.962   0.267
 500.000  19.695   0.202
