   0.000  25.442   0.000
  10.000  22.859   0.409
  20.000  22.847   0.294
  30.000  23.034   0.162
  40.000  23.102   0.176
  50.000  22.692   0.240
  60.000  23.139   0.251
  70.000  23.485   0.475
  80.000  22.124   0.424
  90.000  21.545   0.381
 100.000  21.392   0.295
 110.000  20.744   0.221
 120.000  20.821   0.293
 130.000  21.226   0.263
 140.000  21.603   0.280
 150.000  21.370   0.394
 160.000  19.734   0.216
 170.000  19.252   0.160
 180.000  18.779   0.302
 190.000  19.130   0.252
 200.000  18.484   0.225
 210.000  19.317   0.820
 220.000  20.246   0.569
 230.000  20.094   0.218
 240.000  19.802   0.191
 250.000  19.673   0.215
 260.000  19.813   0.291
 270.000  19.825   0.175
 280.000  19.845   0.184
 290.000  19.641   0.252
 300.000  19.681   0.232
 310.000  19.664   0.203
 320.000  19.722   0.197
 330.000  18.974   0.276
 340.000  19.576   0.323
 350.000  19.764   0.188
 360.000  19.728   0.191
 370.000  19.651   0.240
 380.000  19.533   0.263
 390.000  21.190   0.557
 400.000  21.208   0.306
 410.000  21.835   0.209
 420.000  21.559   0.449
 430.000  20.715   0.431
 440.000  20.063   0.256
 450.000  19.631   0.298
 460.000  19.593   0.151
 470.000  19.548   0.161
 480.000  19.398   0.226
 490.000  19.666   0.176
 500.000  20.143   0.218
